,disease,disease_label_doid,taxon_doid,taxon_label_doid,symptom,symptom_label,tax_id
674,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_12939,Anemia,http://purl.obolibrary.org/obo/HP_0001903,Anemia,12939
675,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_5811,Toxoplasma gondii,http://purl.obolibrary.org/obo/HP_0001433,Hepatosplenomegaly,5811
676,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_5811,Toxoplasma gondii,http://purl.obolibrary.org/obo/HP_0001882,Leukopenia,5811
677,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_5811,Toxoplasma gondii,http://purl.obolibrary.org/obo/HP_0002383,Encephalitis,5811
678,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_5811,Toxoplasma gondii,,,5811
679,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_5811,Toxoplasma gondii,http://purl.obolibrary.org/obo/HP_0001903,Anemia,5811
680,http://purl.obolibrary.org/obo/MONDO_0005982,tinea infection,http://purl.obolibrary.org/obo/NCBITaxon_41013,Tinea,,,41013
681,http://purl.obolibrary.org/obo/MONDO_0006972,silo filler disease,http://purl.obolibrary.org/obo/ENVO_00003030,silage,,,
682,http://purl.obolibrary.org/obo/MONDO_0005945,rhinoscleroma,http://purl.obolibrary.org/obo/NCBITaxon_573,Klebsiella pneumoniae,,,573
683,http://purl.obolibrary.org/obo/MONDO_0005634,acute hemorrhagic conjunctivitis,http://purl.obolibrary.org/obo/NCBITaxon_12089,Coxsackievirus A24,,,12089
684,http://purl.obolibrary.org/obo/MONDO_0005634,acute hemorrhagic conjunctivitis,http://purl.obolibrary.org/obo/NCBITaxon_12089,Coxsackievirus A24,http://purl.obolibrary.org/obo/HP_0000613,Photophobia,12089
685,http://purl.obolibrary.org/obo/MONDO_0005634,acute hemorrhagic conjunctivitis,http://purl.obolibrary.org/obo/NCBITaxon_12090,Human enterovirus 70,,,12090
686,http://purl.obolibrary.org/obo/MONDO_0005634,acute hemorrhagic conjunctivitis,http://purl.obolibrary.org/obo/NCBITaxon_12090,Human enterovirus 70,http://purl.obolibrary.org/obo/HP_0000613,Photophobia,12090
687,http://purl.obolibrary.org/obo/MONDO_0018912,Cushing syndrome,http://purl.obolibrary.org/obo/ECTO_0000259,exposure to glucocorticoid,,,
688,http://purl.obolibrary.org/obo/MONDO_0017881,Kyasanur forest disease,http://purl.obolibrary.org/obo/NCBITaxon_33743,Kyasanur forest disease virus,,,33743
689,http://purl.obolibrary.org/obo/MONDO_0017881,Kyasanur forest disease,http://purl.obolibrary.org/obo/NCBITaxon_33743,Kyasanur forest disease virus,http://purl.obolibrary.org/obo/HP_0001944,Dehydration,33743
690,http://purl.obolibrary.org/obo/MONDO_0005968,sporotrichosis,http://purl.obolibrary.org/obo/NCBITaxon_29908,Sporothrix schenckii,,,29908
691,http://purl.obolibrary.org/obo/MONDO_0005993,Trichomonas vaginitis urogenital infection,http://purl.obolibrary.org/obo/NCBITaxon_5722,Trichomonas vaginalis,http://purl.obolibrary.org/obo/MONDO_0002770,vaginal discharge,5722
692,http://purl.obolibrary.org/obo/MONDO_0005993,Trichomonas vaginitis urogenital infection,http://purl.obolibrary.org/obo/NCBITaxon_5722,Trichomonas vaginalis,,,5722
693,http://purl.obolibrary.org/obo/MONDO_0020532,spirillary rat-bite fever,http://purl.obolibrary.org/obo/NCBITaxon_967,Spirillum,,,967
694,http://purl.obolibrary.org/obo/MONDO_0020532,spirillary rat-bite fever,http://purl.obolibrary.org/obo/NCBITaxon_967,Spirillum,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,967
695,http://purl.obolibrary.org/obo/MONDO_0000232,Flinders island spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_37816,Rickettsia honei,,,37816
696,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_60516,Diphyllobothrium latum,,,60516
697,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_60516,Diphyllobothrium latum,http://purl.obolibrary.org/obo/HP_0100502,Vitamin B12 deficiency,60516
698,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_60516,Diphyllobothrium latum,http://purl.obolibrary.org/obo/HP_0001824,Weight loss,60516
699,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_28845,Diphyllobothrium dendriticum,,,28845
700,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_28845,Diphyllobothrium dendriticum,http://purl.obolibrary.org/obo/HP_0100502,Vitamin B12 deficiency,28845
701,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_28845,Diphyllobothrium dendriticum,http://purl.obolibrary.org/obo/HP_0001824,Weight loss,28845
702,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_372083,Diphyllobothrium cordatum,,,372083
703,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_372083,Diphyllobothrium cordatum,http://purl.obolibrary.org/obo/HP_0100502,Vitamin B12 deficiency,372083
704,http://purl.obolibrary.org/obo/MONDO_0015260,diphyllobothriasis,http://purl.obolibrary.org/obo/NCBITaxon_372083,Diphyllobothrium cordatum,http://purl.obolibrary.org/obo/HP_0001824,Weight loss,372083
705,http://purl.obolibrary.org/obo/MONDO_0005805,hypodermyiasis,http://purl.obolibrary.org/obo/NCBITaxon_7387,Oestridae,,,7387
706,http://purl.obolibrary.org/obo/MONDO_0001794,Pthirus pubis infestation,http://purl.obolibrary.org/obo/NCBITaxon_121228,Pthirus pubis,,,121228
707,http://purl.obolibrary.org/obo/MONDO_0018741,paracetamol poisoning,http://purl.obolibrary.org/obo/CHEBI_46195,paracetamol,,,
708,http://purl.obolibrary.org/obo/MONDO_0017639,carbon monoxide-induced parkinsonism,http://purl.obolibrary.org/obo/CHEBI_17245,carbon monoxide,,,
709,http://purl.obolibrary.org/obo/MONDO_0005643,Alphavirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11019,Alphavirus,,,11019
710,http://purl.obolibrary.org/obo/MONDO_0001461,tinea corporis,http://purl.obolibrary.org/obo/NCBITaxon_4890,Ascomycota,,,4890
711,http://purl.obolibrary.org/obo/MONDO_0001461,tinea corporis,http://purl.obolibrary.org/obo/NCBITaxon_4890,Ascomycota,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,4890
712,http://purl.obolibrary.org/obo/MONDO_0021697,chlamydia infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_810,Chlamydia,,,810
713,http://purl.obolibrary.org/obo/MONDO_0042370,Yersinia enterocolitica infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_630,Yersinia enterocolitica,,,630
714,http://purl.obolibrary.org/obo/MONDO_0040728,Campylobacter fetus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_196,Campylobacter fetus,,,196
715,http://purl.obolibrary.org/obo/MONDO_0043459,radiation-induced disorder,http://purl.obolibrary.org/obo/ECTO_0000002,exposure to electromagnetic radiation,,,
716,http://purl.obolibrary.org/obo/MONDO_0005943,Rhabditida infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_6236,Rhabditida,,,6236
717,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_86056,Rhinocladiella mackenziei,,,86056
718,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_91493,Exserohilum,,,91493
719,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_5598,Alternaria,,,5598
720,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_5600,Phialophora <Chaetothyriales>,,,5600
721,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_89940,Cladophialophora bantiana,,,89940
722,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_66225,Phaeoannellomyces,,,66225
723,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_5579,Aureobasidium,,,5579
724,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_5498,Cladosporium,,,5498
725,http://purl.obolibrary.org/obo/MONDO_0001867,phaeohyphomycosis,http://purl.obolibrary.org/obo/NCBITaxon_5970,Exophiala dermatitidis,,,5970
726,http://purl.obolibrary.org/obo/MONDO_0005630,actinobacillosis,http://purl.obolibrary.org/obo/NCBITaxon_723,Actinobacillus ureae,,,723
727,http://purl.obolibrary.org/obo/MONDO_0006594,pemphigus,http://purl.obolibrary.org/obo/GO_0030057,desmosome,,,
728,http://purl.obolibrary.org/obo/MONDO_0016426,fusariosis,http://purl.obolibrary.org/obo/NCBITaxon_5506,Fusarium,,,5506
729,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis,http://purl.obolibrary.org/obo/NCBITaxon_5864,Babesia,http://purl.obolibrary.org/obo/HP_0001878,Hemolytic anemia,5864
730,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis,http://purl.obolibrary.org/obo/NCBITaxon_5864,Babesia,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,5864
731,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis,http://purl.obolibrary.org/obo/NCBITaxon_5864,Babesia,http://purl.obolibrary.org/obo/MONDO_0002009,major depressive disorder,5864
732,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis,http://purl.obolibrary.org/obo/NCBITaxon_5864,Babesia,http://purl.obolibrary.org/obo/HP_0002315,Headache,5864
733,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis,http://purl.obolibrary.org/obo/NCBITaxon_5864,Babesia,,,5864
734,http://purl.obolibrary.org/obo/MONDO_0000245,tinea imbricata,http://purl.obolibrary.org/obo/NCBITaxon_63419,Trichophyton concentricum,,,63419
735,http://purl.obolibrary.org/obo/MONDO_0005186,cocaine dependence,http://purl.obolibrary.org/obo/CHEBI_27958,cocaine,,,
736,http://purl.obolibrary.org/obo/MONDO_0005676,borna disease,http://purl.obolibrary.org/obo/NCBITaxon_12455,Borna disease virus,,,12455
737,http://purl.obolibrary.org/obo/MONDO_0006922,Anaplasmataceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_942,Anaplasmataceae,,,942
738,http://purl.obolibrary.org/obo/MONDO_0000889,haemophilus meningitis,http://purl.obolibrary.org/obo/NCBITaxon_727,Haemophilus influenzae,,,727
739,http://purl.obolibrary.org/obo/MONDO_0005730,Dictyocaulus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_29171,Dictyocaulus,,,29171
740,http://purl.obolibrary.org/obo/MONDO_0006924,Bartonellaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_772,Bartonellaceae,,,772
741,http://purl.obolibrary.org/obo/MONDO_0006705,Bacteroidaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_815,Bacteroidaceae,,,815
742,http://purl.obolibrary.org/obo/MONDO_0001215,allescheriosis,http://purl.obolibrary.org/obo/NCBITaxon_5597,Scedosporium boydii,,,5597
743,http://purl.obolibrary.org/obo/MONDO_0008669,"vulvovaginitis, allergic seminal",http://purl.obolibrary.org/obo/UBERON_0006530,seminal fluid,,,
744,http://purl.obolibrary.org/obo/MONDO_0002154,trichomoniasis,http://purl.obolibrary.org/obo/NCBITaxon_5721,Trichomonas,,,5721
745,http://purl.obolibrary.org/obo/MONDO_0005132,cytomegalovirus infection,http://purl.obolibrary.org/obo/NCBITaxon_10358,Cytomegalovirus,,,10358
746,http://purl.obolibrary.org/obo/MONDO_0017862,paraquat poisoning,http://purl.obolibrary.org/obo/CHEBI_34905,paraquat,,,
747,http://purl.obolibrary.org/obo/MONDO_0021680,streptococcal infection,http://purl.obolibrary.org/obo/NCBITaxon_1301,Streptococcus,,,1301
748,http://purl.obolibrary.org/obo/MONDO_0000779,apple allergy,http://purl.obolibrary.org/obo/NCBITaxon_3750,Malus domestica,,,3750
749,http://purl.obolibrary.org/obo/MONDO_0001827,white piedra,http://purl.obolibrary.org/obo/NCBITaxon_5553,Trichosporon beigelii,,,5553
750,http://purl.obolibrary.org/obo/MONDO_0005664,bartonellosis,http://purl.obolibrary.org/obo/NCBITaxon_773,Bartonella,,,773
751,http://purl.obolibrary.org/obo/MONDO_0005978,theileriasis,http://purl.obolibrary.org/obo/NCBITaxon_5873,Theileria,,,5873
752,http://purl.obolibrary.org/obo/MONDO_0006927,Rickettsiaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_775,Rickettsiaceae,,,775
753,http://purl.obolibrary.org/obo/MONDO_0005644,amebiasis,http://purl.obolibrary.org/obo/NCBITaxon_5759,Entamoeba histolytica,,,5759
754,http://purl.obolibrary.org/obo/MONDO_0017776,nocardiosis,http://purl.obolibrary.org/obo/NCBITaxon_1824,Nocardia asteroides,,,1824
755,http://purl.obolibrary.org/obo/MONDO_0017776,nocardiosis,http://purl.obolibrary.org/obo/NCBITaxon_1824,Nocardia asteroides,http://purl.obolibrary.org/obo/HP_0002090,Pneumonia,1824
756,http://purl.obolibrary.org/obo/MONDO_0017776,nocardiosis,http://purl.obolibrary.org/obo/NCBITaxon_1824,Nocardia asteroides,http://purl.obolibrary.org/obo/HP_0100658,Cellulitis,1824
757,http://purl.obolibrary.org/obo/MONDO_0024651,corticosteroid-induced osteoporosis,http://purl.obolibrary.org/obo/CHEBI_50858,corticosteroid,,,
758,http://purl.obolibrary.org/obo/MONDO_0002497,food allergy,http://purl.obolibrary.org/obo/FOODON_00002403,food material,,,
759,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,http://purl.obolibrary.org/obo/HP_0012735,Cough,6264
760,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,,,6264
761,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,http://purl.obolibrary.org/obo/MONDO_0001941,blindness (disorder),6264
762,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,http://purl.obolibrary.org/obo/HP_0002315,Headache,6264
763,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,http://purl.obolibrary.org/obo/HP_0000618,Blindness,6264
764,http://purl.obolibrary.org/obo/MONDO_0005988,toxocariasis,http://purl.obolibrary.org/obo/NCBITaxon_6264,Toxocara,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,6264
765,http://purl.obolibrary.org/obo/MONDO_0044750,lassa virus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11620,Lassa mammarenavirus,,,11620
766,http://purl.obolibrary.org/obo/MONDO_0024650,drug-induced osteoporosis,http://purl.obolibrary.org/obo/CHEBI_25367,molecule,,,
767,http://purl.obolibrary.org/obo/MONDO_0000298,dioctophymiasis,http://purl.obolibrary.org/obo/NCBITaxon_513045,Dioctophyme renale,,,513045
768,http://purl.obolibrary.org/obo/MONDO_0003482,Pediculus humanus corporis infestation,http://purl.obolibrary.org/obo/NCBITaxon_121224,Pediculus humanus corporis,,,121224
769,http://purl.obolibrary.org/obo/MONDO_0005684,bulbar polio,http://purl.obolibrary.org/obo/NCBITaxon_12080,Human poliovirus 1,,,12080
770,http://purl.obolibrary.org/obo/MONDO_0005425,podoconiosis,http://purl.obolibrary.org/obo/ENVO_00001998,soil,,,
771,http://purl.obolibrary.org/obo/MONDO_0005908,peste des petits ruminants infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_31604,Small ruminant morbillivirus,,,31604
772,http://purl.obolibrary.org/obo/MONDO_0005789,hepatitis D,http://purl.obolibrary.org/obo/NCBITaxon_12475,Hepatitis delta virus,http://purl.obolibrary.org/obo/HP_0001262,Excessive daytime somnolence,12475
773,http://purl.obolibrary.org/obo/MONDO_0005789,hepatitis D,http://purl.obolibrary.org/obo/NCBITaxon_12475,Hepatitis delta virus,,,12475
774,http://purl.obolibrary.org/obo/MONDO_0005789,hepatitis D,http://purl.obolibrary.org/obo/NCBITaxon_12475,Hepatitis delta virus,http://purl.obolibrary.org/obo/HP_0001254,Lethargy,12475
775,http://purl.obolibrary.org/obo/MONDO_0005789,hepatitis D,http://purl.obolibrary.org/obo/NCBITaxon_12475,Hepatitis delta virus,http://purl.obolibrary.org/obo/HP_0001259,Coma,12475
776,http://purl.obolibrary.org/obo/MONDO_0005789,hepatitis D,http://purl.obolibrary.org/obo/NCBITaxon_12475,Hepatitis delta virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,12475
777,http://purl.obolibrary.org/obo/MONDO_0005832,lymphangitis,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,,,1314
778,http://purl.obolibrary.org/obo/MONDO_0005991,trench fever,http://purl.obolibrary.org/obo/NCBITaxon_803,Bartonella quintana,,,803
779,http://purl.obolibrary.org/obo/MONDO_0040732,Pseudomonas aeruginosa infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_287,Pseudomonas aeruginosa,,,287
780,http://purl.obolibrary.org/obo/MONDO_0024472,boutonneuse fever,http://purl.obolibrary.org/obo/NCBITaxon_319546,Rickettsia conorii subsp. conorii,,,319546
781,http://purl.obolibrary.org/obo/MONDO_0005786,Hepadnaviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10404,Hepadnaviridae,,,10404
782,http://purl.obolibrary.org/obo/MONDO_0000780,apricot allergy,http://purl.obolibrary.org/obo/NCBITaxon_36596,Prunus armeniaca,,,36596
783,http://purl.obolibrary.org/obo/MONDO_0000225,human monocytic ehrlichiosis,http://purl.obolibrary.org/obo/NCBITaxon_945,Ehrlichia chaffeensis,,,945
784,http://purl.obolibrary.org/obo/MONDO_0005113,bacterial infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,,,2
785,http://purl.obolibrary.org/obo/MONDO_0005654,ascariasis,http://purl.obolibrary.org/obo/NCBITaxon_6252,Ascaris lumbricoides,,,6252
786,http://purl.obolibrary.org/obo/MONDO_0011467,"human herpesvirus type 6, integrated",http://purl.obolibrary.org/obo/NCBITaxon_10368,Human herpesvirus 6,,,10368
787,http://purl.obolibrary.org/obo/MONDO_0006005,Venezuelan equine encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11036,Venezuelan equine encephalitis virus,,,11036
788,http://purl.obolibrary.org/obo/MONDO_0006005,Venezuelan equine encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11036,Venezuelan equine encephalitis virus,http://purl.obolibrary.org/obo/HP_0000613,Photophobia,11036
789,http://purl.obolibrary.org/obo/MONDO_0005111,Epstein-Barr virus infection,http://purl.obolibrary.org/obo/NCBITaxon_10376,Human gammaherpesvirus 4,,,10376
790,http://purl.obolibrary.org/obo/MONDO_0018661,Zika virus disease,http://purl.obolibrary.org/obo/NCBITaxon_64320,Zika virus,,,64320
791,http://purl.obolibrary.org/obo/MONDO_0018661,Zika virus disease,http://purl.obolibrary.org/obo/NCBITaxon_64320,Zika virus,http://purl.obolibrary.org/obo/HP_0002315,Headache,64320
792,http://purl.obolibrary.org/obo/MONDO_0018661,Zika virus disease,http://purl.obolibrary.org/obo/NCBITaxon_64320,Zika virus,http://purl.obolibrary.org/obo/MONDO_0003799,conjunctivitis (disease),64320
793,http://purl.obolibrary.org/obo/MONDO_0018661,Zika virus disease,http://purl.obolibrary.org/obo/NCBITaxon_64320,Zika virus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,64320
794,http://purl.obolibrary.org/obo/MONDO_0018020,mercury poisoning,http://purl.obolibrary.org/obo/ECTO_0001571,exposure to mercury,,,
795,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197913,Influenzavirus C,,,197913
796,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197913,Influenzavirus C,http://purl.obolibrary.org/obo/HP_0002315,Headache,197913
797,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197913,Influenzavirus C,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,197913
798,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197912,Influenzavirus B,,,197912
799,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197912,Influenzavirus B,http://purl.obolibrary.org/obo/HP_0002315,Headache,197912
800,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197912,Influenzavirus B,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,197912
801,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197911,Influenzavirus A,,,197911
802,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197911,Influenzavirus A,http://purl.obolibrary.org/obo/HP_0002315,Headache,197911
803,http://purl.obolibrary.org/obo/MONDO_0005812,influenza,http://purl.obolibrary.org/obo/NCBITaxon_197911,Influenzavirus A,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,197911
804,http://purl.obolibrary.org/obo/MONDO_0006780,heartwater disease,http://purl.obolibrary.org/obo/NCBITaxon_779,Ehrlichia ruminantium,,,779
805,http://purl.obolibrary.org/obo/MONDO_0003245,aflatoxin-related hepatocellular carcinoma,http://purl.obolibrary.org/obo/ECTO_0001108,exposure to aflatoxin,,,
806,http://purl.obolibrary.org/obo/MONDO_0005161,human papilloma virus infection,http://purl.obolibrary.org/obo/NCBITaxon_10566,Human papillomavirus,,,10566
807,http://purl.obolibrary.org/obo/MONDO_0005969,st. Louis encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11080,St. Louis encephalitis virus,,,11080
808,http://purl.obolibrary.org/obo/MONDO_0005969,st. Louis encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11080,St. Louis encephalitis virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11080
809,http://purl.obolibrary.org/obo/MONDO_0005969,st. Louis encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11080,St. Louis encephalitis virus,http://purl.obolibrary.org/obo/HP_0001259,Coma,11080
810,http://purl.obolibrary.org/obo/MONDO_0018077,tularemia,http://purl.obolibrary.org/obo/NCBITaxon_263,Francisella tularensis,,,263
811,http://purl.obolibrary.org/obo/MONDO_0000793,rainbow trout allergy,http://purl.obolibrary.org/obo/NCBITaxon_8022,Oncorhynchus mykiss,,,8022
812,http://purl.obolibrary.org/obo/MONDO_0001001,baritosis,http://purl.obolibrary.org/obo/ENVO_01001284,,,,
813,http://purl.obolibrary.org/obo/MONDO_0005927,Polyomavirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10624,,,,10624
814,http://purl.obolibrary.org/obo/MONDO_0005998,trombiculiasis,http://purl.obolibrary.org/obo/NCBITaxon_92251,Trombiculidae,,,92251
815,http://purl.obolibrary.org/obo/MONDO_0005163,simian immunodeficiency virus infection,http://purl.obolibrary.org/obo/NCBITaxon_11723,Simian immunodeficiency virus,,,11723
816,http://purl.obolibrary.org/obo/MONDO_0005959,sick building syndrome,http://purl.obolibrary.org/obo/ENVO_00000073,building,,,
817,http://purl.obolibrary.org/obo/MONDO_0019359,Rocky mountain spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_783,Rickettsia rickettsii,,,783
818,http://purl.obolibrary.org/obo/MONDO_0000337,exanthema subitum,http://purl.obolibrary.org/obo/NCBITaxon_10368,Human herpesvirus 6,,,10368
819,http://purl.obolibrary.org/obo/MONDO_0000337,exanthema subitum,http://purl.obolibrary.org/obo/NCBITaxon_10372,Human betaherpesvirus 7,,,10372
820,http://purl.obolibrary.org/obo/MONDO_0041403,toxic amblyopia,http://purl.obolibrary.org/obo/ECTO_0000231,exposure to chemical entity,,,
821,http://purl.obolibrary.org/obo/MONDO_0043297,vibrio vulnificus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_672,Vibrio vulnificus,,,672
822,http://purl.obolibrary.org/obo/MONDO_0005980,tick infestation,http://purl.obolibrary.org/obo/NCBITaxon_297308,Ixodoidea,,,297308
823,http://purl.obolibrary.org/obo/MONDO_0015274,chronic beryllium disease,http://purl.obolibrary.org/obo/CHEBI_33780,beryllium molecular entity,,,
824,http://purl.obolibrary.org/obo/MONDO_0005504,diphtheria,http://purl.obolibrary.org/obo/NCBITaxon_1717,Corynebacterium diphtheriae,,,1717
825,http://purl.obolibrary.org/obo/MONDO_0005857,Morbillivirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11229,Morbillivirus,,,11229
826,http://purl.obolibrary.org/obo/MONDO_0005976,syphilis,http://purl.obolibrary.org/obo/NCBITaxon_160,Treponema pallidum,,,160
827,http://purl.obolibrary.org/obo/MONDO_0009237,focal epithelial hyperplasia,http://purl.obolibrary.org/obo/NCBITaxon_173087,Human papillomavirus types,,,173087
828,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,,,36826
829,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,http://purl.obolibrary.org/obo/HP_0000651,Diplopia,36826
830,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,http://purl.obolibrary.org/obo/HP_0001260,Dysarthria,36826
831,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,http://purl.obolibrary.org/obo/HP_0000622,Blurred vision,36826
832,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,http://purl.obolibrary.org/obo/HP_0002015,Dysphagia,36826
833,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,http://purl.obolibrary.org/obo/HP_0001618,Dysphonia,36826
834,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,,,36831
835,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,http://purl.obolibrary.org/obo/HP_0000651,Diplopia,36831
